image_path,label,generator,split
BigGAN\294_biggan_00127.jpg,1,BigGAN,train
Nature\n01833805_10306.JPEG,0,Nature,train
BigGAN\633_biggan_00098.jpg,1,BigGAN,train
stable_diffusion_v_1_5\328_sdv5_00188.jpg,1,stable_diffusion_v_1_5,train
Nature\n01828970_5282.JPEG,0,Nature,train
Nature\n01828970_87.JPEG,0,Nature,train
BigGAN\135_biggan_00075.jpg,1,BigGAN,train
BigGAN\400_biggan_00037.jpg,1,BigGAN,train
ADM\303_adm_117.jpg,1,ADM,train
stable_diffusion_v_1_5\662_sdv5_00136.jpg,1,stable_diffusion_v_1_5,train
BigGAN\202_biggan_00049.jpg,1,BigGAN,train
ADM\47_adm_107.jpg,1,ADM,train
Nature\n01770081_970.JPEG,0,Nature,train
stable_diffusion_v_1_5\329_sdv5_00082.jpg,1,stable_diffusion_v_1_5,train
ADM\853_adm_28.jpg,1,ADM,train
stable_diffusion_v_1_5\493_sdv5_00006.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\068_sdv5_00122.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00041621.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00018528.JPEG,0,Nature,train
BigGAN\290_biggan_00046.jpg,1,BigGAN,train
stable_diffusion_v_1_5\783_sdv5_00142.jpg,1,stable_diffusion_v_1_5,train
ADM\358_adm_126.jpg,1,ADM,train
stable_diffusion_v_1_5\253_sdv5_00191.jpg,1,stable_diffusion_v_1_5,train
BigGAN\649_biggan_00082.jpg,1,BigGAN,train
stable_diffusion_v_1_5\628_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
Nature\n01774384_17653.JPEG,0,Nature,train
ADM\826_adm_11.jpg,1,ADM,train
BigGAN\540_biggan_00024.jpg,1,BigGAN,train
ADM\111_adm_174.jpg,1,ADM,train
BigGAN\701_biggan_00032.jpg,1,BigGAN,train
Nature\n01592084_6850.JPEG,0,Nature,train
BigGAN\699_biggan_00139.jpg,1,BigGAN,train
BigGAN\058_biggan_00118.jpg,1,BigGAN,train
ADM\366_adm_31.jpg,1,ADM,train
BigGAN\887_biggan_00039.jpg,1,BigGAN,train
stable_diffusion_v_1_5\584_sdv5_00160.jpg,1,stable_diffusion_v_1_5,train
ADM\111_adm_126.jpg,1,ADM,train
BigGAN\139_biggan_00144.jpg,1,BigGAN,train
BigGAN\323_biggan_00064.jpg,1,BigGAN,train
Nature\n01829413_7606.JPEG,0,Nature,train
Nature\n01770081_4300.JPEG,0,Nature,train
Nature\n01833805_1429.JPEG,0,Nature,train
Nature\n01860187_466.JPEG,0,Nature,train
ADM\912_adm_130.jpg,1,ADM,train
Nature\n01592084_90.JPEG,0,Nature,train
stable_diffusion_v_1_5\681_sdv5_00006.jpg,1,stable_diffusion_v_1_5,train
BigGAN\570_biggan_00120.jpg,1,BigGAN,train
ADM\130_adm_91.jpg,1,ADM,train
BigGAN\007_biggan_00152.jpg,1,BigGAN,train
ADM\716_adm_120.jpg,1,ADM,train
stable_diffusion_v_1_5\020_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
Nature\n02058221_7759.JPEG,0,Nature,train
stable_diffusion_v_1_5\121_sdv5_00190.jpg,1,stable_diffusion_v_1_5,train
ADM\799_adm_171.jpg,1,ADM,train
Nature\n01855672_1883.JPEG,0,Nature,train
ADM\404_adm_57.jpg,1,ADM,train
Nature\n01514859_4211.JPEG,0,Nature,train
Nature\n02002556_1102.JPEG,0,Nature,train
ADM\113_adm_75.jpg,1,ADM,train
Nature\n01693334_15025.JPEG,0,Nature,train
Nature\n01986214_14578.JPEG,0,Nature,train
ADM\312_adm_161.jpg,1,ADM,train
Nature\n01608432_6266.JPEG,0,Nature,train
ADM\649_adm_153.jpg,1,ADM,train
ADM\201_adm_76.jpg,1,ADM,train
stable_diffusion_v_1_5\038_sdv5_00088.jpg,1,stable_diffusion_v_1_5,train
ADM\915_adm_174.jpg,1,ADM,train
BigGAN\819_biggan_00107.jpg,1,BigGAN,train
ADM\639_adm_112.jpg,1,ADM,train
Nature\n02018207_2887.JPEG,0,Nature,train
BigGAN\564_biggan_00198.jpg,1,BigGAN,train
stable_diffusion_v_1_5\455_sdv5_00137.jpg,1,stable_diffusion_v_1_5,train
Nature\n01829413_5735.JPEG,0,Nature,train
Nature\n01833805_874.JPEG,0,Nature,train
Nature\n02028035_8337.JPEG,0,Nature,train
BigGAN\798_biggan_00143.jpg,1,BigGAN,train
Nature\n01531178_1472.JPEG,0,Nature,train
stable_diffusion_v_1_5\618_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
BigGAN\518_biggan_00186.jpg,1,BigGAN,train
BigGAN\313_biggan_00035.jpg,1,BigGAN,train
stable_diffusion_v_1_5\043_sdv5_00191.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\417_sdv5_00167.jpg,1,stable_diffusion_v_1_5,train
BigGAN\475_biggan_00039.jpg,1,BigGAN,train
Nature\n02134418_971.JPEG,0,Nature,train
Nature\n01728572_2417.JPEG,0,Nature,train
Nature\n02132136_16088.JPEG,0,Nature,train
BigGAN\642_biggan_00073.jpg,1,BigGAN,train
BigGAN\358_biggan_00134.jpg,1,BigGAN,train
BigGAN\527_biggan_00048.jpg,1,BigGAN,train
Nature\n02027492_8268.JPEG,0,Nature,train
Nature\n01608432_7510.JPEG,0,Nature,train
BigGAN\056_biggan_00047.jpg,1,BigGAN,train
ADM\439_adm_71.jpg,1,ADM,train
ADM\428_adm_161.jpg,1,ADM,train
Nature\n01622779_3432.JPEG,0,Nature,train
Nature\n01924916_6114.JPEG,0,Nature,train
ADM\170_adm_118.jpg,1,ADM,train
Nature\n01775062_10801.JPEG,0,Nature,train
BigGAN\783_biggan_00109.jpg,1,BigGAN,train
stable_diffusion_v_1_5\283_sdv5_00131.jpg,1,stable_diffusion_v_1_5,train
BigGAN\103_biggan_00020.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00008151.JPEG,0,Nature,train
Nature\n01984695_19999.JPEG,0,Nature,train
ADM\242_adm_114.jpg,1,ADM,train
Nature\ILSVRC2012_val_00034998.JPEG,0,Nature,train
stable_diffusion_v_1_5\179_sdv5_00094.jpg,1,stable_diffusion_v_1_5,train
Nature\n01693334_4227.JPEG,0,Nature,train
stable_diffusion_v_1_5\892_sdv5_00114.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\136_sdv5_00173.jpg,1,stable_diffusion_v_1_5,train
Nature\n02363005_21433.JPEG,0,Nature,train
stable_diffusion_v_1_5\339_sdv5_00144.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\693_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
BigGAN\088_biggan_00198.jpg,1,BigGAN,train
Nature\n01950731_12059.JPEG,0,Nature,train
Nature\n02130308_19027.JPEG,0,Nature,train
ADM\610_adm_182.jpg,1,ADM,train
BigGAN\163_biggan_00053.jpg,1,BigGAN,train
Nature\n01773797_897.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00028920.JPEG,0,Nature,train
ADM\714_adm_153.jpg,1,ADM,train
BigGAN\936_biggan_00016.jpg,1,BigGAN,train
BigGAN\109_biggan_00127.jpg,1,BigGAN,train
BigGAN\367_biggan_00131.jpg,1,BigGAN,train
ADM\962_adm_153.jpg,1,ADM,train
Nature\n02018207_12388.JPEG,0,Nature,train
ADM\883_adm_14.jpg,1,ADM,train
BigGAN\479_biggan_00026.jpg,1,BigGAN,train
ADM\272_adm_7.jpg,1,ADM,train
BigGAN\243_biggan_00176.jpg,1,BigGAN,train
stable_diffusion_v_1_5\428_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
Nature\n01855672_6200.JPEG,0,Nature,train
Nature\n02058221_14653.JPEG,0,Nature,train
stable_diffusion_v_1_5\536_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
ADM\423_adm_75.jpg,1,ADM,train
Nature\n01443537_20299.JPEG,0,Nature,train
ADM\521_adm_179.jpg,1,ADM,train
ADM\693_adm_7.jpg,1,ADM,train
stable_diffusion_v_1_5\700_sdv5_00187.jpg,1,stable_diffusion_v_1_5,train
Nature\n01833805_12575.JPEG,0,Nature,train
BigGAN\186_biggan_00046.jpg,1,BigGAN,train
stable_diffusion_v_1_5\185_sdv5_00053.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\364_sdv5_00006.jpg,1,stable_diffusion_v_1_5,train
BigGAN\700_biggan_00134.jpg,1,BigGAN,train
ADM\896_adm_39.jpg,1,ADM,train
BigGAN\614_biggan_00149.jpg,1,BigGAN,train
Nature\n01968897_26657.JPEG,0,Nature,train
stable_diffusion_v_1_5\602_sdv5_00068.jpg,1,stable_diffusion_v_1_5,train
BigGAN\878_biggan_00127.jpg,1,BigGAN,train
BigGAN\395_biggan_00143.jpg,1,BigGAN,train
stable_diffusion_v_1_5\203_sdv5_00152.jpg,1,stable_diffusion_v_1_5,train
Nature\n01770393_19966.JPEG,0,Nature,train
ADM\938_adm_68.jpg,1,ADM,train
stable_diffusion_v_1_5\537_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
Nature\n02077923_7329.JPEG,0,Nature,train
stable_diffusion_v_1_5\935_sdv5_00084.jpg,1,stable_diffusion_v_1_5,train
ADM\452_adm_22.jpg,1,ADM,train
ADM\599_adm_165.jpg,1,ADM,train
ADM\284_adm_91.jpg,1,ADM,train
stable_diffusion_v_1_5\763_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
BigGAN\432_biggan_00146.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00018075.JPEG,0,Nature,train
stable_diffusion_v_1_5\261_sdv5_00181.jpg,1,stable_diffusion_v_1_5,train
ADM\495_adm_21.jpg,1,ADM,train
ADM\265_adm_7.jpg,1,ADM,train
Nature\ILSVRC2012_val_00001163.JPEG,0,Nature,train
Nature\n01774750_11499.JPEG,0,Nature,train
BigGAN\488_biggan_00163.jpg,1,BigGAN,train
stable_diffusion_v_1_5\556_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\092_sdv5_00098.jpg,1,stable_diffusion_v_1_5,train
BigGAN\169_biggan_00068.jpg,1,BigGAN,train
ADM\235_adm_9.jpg,1,ADM,train
ADM\970_adm_34.jpg,1,ADM,train
BigGAN\827_biggan_00020.jpg,1,BigGAN,train
stable_diffusion_v_1_5\070_sdv5_00058.jpg,1,stable_diffusion_v_1_5,train
BigGAN\084_biggan_00083.jpg,1,BigGAN,train
stable_diffusion_v_1_5\563_sdv5_00171.jpg,1,stable_diffusion_v_1_5,train
Nature\n01514668_22683.JPEG,0,Nature,train
stable_diffusion_v_1_5\220_sdv5_00046.jpg,1,stable_diffusion_v_1_5,train
ADM\609_adm_161.jpg,1,ADM,train
Nature\n02002556_1640.JPEG,0,Nature,train
BigGAN\236_biggan_00072.jpg,1,BigGAN,train
ADM\118_adm_15.jpg,1,ADM,train
BigGAN\474_biggan_00063.jpg,1,BigGAN,train
stable_diffusion_v_1_5\524_sdv5_00074.jpg,1,stable_diffusion_v_1_5,train
Nature\n01514668_21277.JPEG,0,Nature,train
stable_diffusion_v_1_5\833_sdv5_00097.jpg,1,stable_diffusion_v_1_5,train
ADM\882_adm_7.jpg,1,ADM,train
stable_diffusion_v_1_5\040_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
BigGAN\335_biggan_00126.jpg,1,BigGAN,train
stable_diffusion_v_1_5\181_sdv5_00118.jpg,1,stable_diffusion_v_1_5,train
ADM\10_adm_114.jpg,1,ADM,train
stable_diffusion_v_1_5\853_sdv5_00161.jpg,1,stable_diffusion_v_1_5,train
BigGAN\328_biggan_00188.jpg,1,BigGAN,train
ADM\867_adm_153.jpg,1,ADM,train
ADM\217_adm_91.jpg,1,ADM,train
Nature\n01514668_4066.JPEG,0,Nature,train
Nature\n01774750_187.JPEG,0,Nature,train
ADM\362_adm_85.jpg,1,ADM,train
stable_diffusion_v_1_5\238_sdv5_00055.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\755_sdv5_00047.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\644_sdv5_00119.jpg,1,stable_diffusion_v_1_5,train
ADM\830_adm_87.jpg,1,ADM,train
stable_diffusion_v_1_5\923_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\838_sdv5_00121.jpg,1,stable_diffusion_v_1_5,train
BigGAN\343_biggan_00087.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00044038.JPEG,0,Nature,train
BigGAN\163_biggan_00156.jpg,1,BigGAN,train
BigGAN\285_biggan_00176.jpg,1,BigGAN,train
BigGAN\722_biggan_00020.jpg,1,BigGAN,train
ADM\349_adm_155.jpg,1,ADM,train
BigGAN\355_biggan_00013.jpg,1,BigGAN,train
BigGAN\073_biggan_00186.jpg,1,BigGAN,train
Nature\n01667778_5898.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00008496.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00028665.JPEG,0,Nature,train
Nature\n02013706_2756.JPEG,0,Nature,train
Nature\n01531178_23262.JPEG,0,Nature,train
ADM\277_adm_74.jpg,1,ADM,train
Nature\n02051845_5327.JPEG,0,Nature,train
stable_diffusion_v_1_5\144_sdv5_00097.jpg,1,stable_diffusion_v_1_5,train
ADM\243_adm_12.jpg,1,ADM,train
ADM\64_adm_147.jpg,1,ADM,train
ADM\671_adm_133.jpg,1,ADM,train
BigGAN\941_biggan_00058.jpg,1,BigGAN,train
ADM\561_adm_47.jpg,1,ADM,train
Nature\n01592084_2360.JPEG,0,Nature,train
Nature\n01978455_7450.JPEG,0,Nature,train
stable_diffusion_v_1_5\361_sdv5_00183.jpg,1,stable_diffusion_v_1_5,train
Nature\n02002556_2623.JPEG,0,Nature,train
stable_diffusion_v_1_5\236_sdv5_00182.jpg,1,stable_diffusion_v_1_5,train
Nature\n01582220_7477.JPEG,0,Nature,train
Nature\n01944390_12603.JPEG,0,Nature,train
ADM\570_adm_162.jpg,1,ADM,train
BigGAN\234_biggan_00039.jpg,1,BigGAN,train
BigGAN\129_biggan_00137.jpg,1,BigGAN,train
stable_diffusion_v_1_5\077_sdv5_00052.jpg,1,stable_diffusion_v_1_5,train
BigGAN\682_biggan_00020.jpg,1,BigGAN,train
stable_diffusion_v_1_5\076_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
BigGAN\812_biggan_00059.jpg,1,BigGAN,train
Nature\n01514859_5215.JPEG,0,Nature,train
Nature\n02027492_5017.JPEG,0,Nature,train
ADM\704_adm_12.jpg,1,ADM,train
ADM\475_adm_132.jpg,1,ADM,train
Nature\n01514859_11809.JPEG,0,Nature,train
BigGAN\289_biggan_00054.jpg,1,BigGAN,train
BigGAN\044_biggan_00191.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00004243.JPEG,0,Nature,train
stable_diffusion_v_1_5\281_sdv5_00167.jpg,1,stable_diffusion_v_1_5,train
ADM\778_adm_153.jpg,1,ADM,train
Nature\n02018207_9346.JPEG,0,Nature,train
Nature\n02012849_13140.JPEG,0,Nature,train
Nature\n01824575_3149.JPEG,0,Nature,train
stable_diffusion_v_1_5\547_sdv5_00021.jpg,1,stable_diffusion_v_1_5,train
BigGAN\488_biggan_00193.jpg,1,BigGAN,train
ADM\546_adm_49.jpg,1,ADM,train
stable_diffusion_v_1_5\663_sdv5_00044.jpg,1,stable_diffusion_v_1_5,train
BigGAN\926_biggan_00141.jpg,1,BigGAN,train
stable_diffusion_v_1_5\836_sdv5_00084.jpg,1,stable_diffusion_v_1_5,train
BigGAN\785_biggan_00190.jpg,1,BigGAN,train
Nature\n01950731_7906.JPEG,0,Nature,train
Nature\n01986214_4846.JPEG,0,Nature,train
BigGAN\950_biggan_00176.jpg,1,BigGAN,train
ADM\892_adm_57.jpg,1,ADM,train
Nature\n01883070_166.JPEG,0,Nature,train
BigGAN\173_biggan_00020.jpg,1,BigGAN,train
ADM\319_adm_79.jpg,1,ADM,train
BigGAN\002_biggan_00163.jpg,1,BigGAN,train
Nature\n02013706_2474.JPEG,0,Nature,train
Nature\n01847000_3364.JPEG,0,Nature,train
ADM\626_adm_7.jpg,1,ADM,train
stable_diffusion_v_1_5\683_sdv5_00173.jpg,1,stable_diffusion_v_1_5,train
Nature\n01592084_2189.JPEG,0,Nature,train
ADM\878_adm_126.jpg,1,ADM,train
stable_diffusion_v_1_5\767_sdv5_00081.jpg,1,stable_diffusion_v_1_5,train
ADM\340_adm_115.jpg,1,ADM,train
stable_diffusion_v_1_5\019_sdv5_00143.jpg,1,stable_diffusion_v_1_5,train
BigGAN\710_biggan_00064.jpg,1,BigGAN,train
ADM\643_adm_7.jpg,1,ADM,train
stable_diffusion_v_1_5\213_sdv5_00196.jpg,1,stable_diffusion_v_1_5,train
Nature\n01833805_13174.JPEG,0,Nature,train
BigGAN\044_biggan_00043.jpg,1,BigGAN,train
stable_diffusion_v_1_5\160_sdv5_00095.jpg,1,stable_diffusion_v_1_5,train
BigGAN\361_biggan_00173.jpg,1,BigGAN,train
Nature\n01775062_4506.JPEG,0,Nature,train
BigGAN\443_biggan_00001.jpg,1,BigGAN,train
Nature\n02007558_10279.JPEG,0,Nature,train
stable_diffusion_v_1_5\654_sdv5_00087.jpg,1,stable_diffusion_v_1_5,train
ADM\523_adm_34.jpg,1,ADM,train
ADM\582_adm_143.jpg,1,ADM,train
stable_diffusion_v_1_5\030_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
Nature\n02006656_11609.JPEG,0,Nature,train
Nature\n02012849_5934.JPEG,0,Nature,train
stable_diffusion_v_1_5\877_sdv5_00066.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00045755.JPEG,0,Nature,train
ADM\4_adm_124.jpg,1,ADM,train
Nature\ILSVRC2012_val_00008145.JPEG,0,Nature,train
stable_diffusion_v_1_5\644_sdv5_00095.jpg,1,stable_diffusion_v_1_5,train
Nature\n02018207_3691.JPEG,0,Nature,train
ADM\753_adm_149.jpg,1,ADM,train
Nature\n01950731_1184.JPEG,0,Nature,train
Nature\n01695060_14834.JPEG,0,Nature,train
BigGAN\839_biggan_00013.jpg,1,BigGAN,train
ADM\956_adm_146.jpg,1,ADM,train
stable_diffusion_v_1_5\423_sdv5_00108.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\586_sdv5_00159.jpg,1,stable_diffusion_v_1_5,train
ADM\448_adm_18.jpg,1,ADM,train
ADM\333_adm_171.jpg,1,ADM,train
Nature\n01514859_246.JPEG,0,Nature,train
BigGAN\968_biggan_00034.jpg,1,BigGAN,train
Nature\n01820546_2827.JPEG,0,Nature,train
stable_diffusion_v_1_5\483_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\979_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
BigGAN\371_biggan_00054.jpg,1,BigGAN,train
stable_diffusion_v_1_5\629_sdv5_00086.jpg,1,stable_diffusion_v_1_5,train
ADM\846_adm_127.jpg,1,ADM,train
BigGAN\514_biggan_00182.jpg,1,BigGAN,train
BigGAN\275_biggan_00040.jpg,1,BigGAN,train
ADM\957_adm_163.jpg,1,ADM,train
stable_diffusion_v_1_5\747_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
BigGAN\104_biggan_00036.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00005040.JPEG,0,Nature,train
stable_diffusion_v_1_5\529_sdv5_00085.jpg,1,stable_diffusion_v_1_5,train
Nature\n02012849_13030.JPEG,0,Nature,train
BigGAN\149_biggan_00166.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00017025.JPEG,0,Nature,train
Nature\n01685808_153.JPEG,0,Nature,train
Nature\n01774750_8191.JPEG,0,Nature,train
BigGAN\938_biggan_00175.jpg,1,BigGAN,train
BigGAN\092_biggan_00107.jpg,1,BigGAN,train
stable_diffusion_v_1_5\999_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
BigGAN\664_biggan_00165.jpg,1,BigGAN,train
BigGAN\858_biggan_00061.jpg,1,BigGAN,train
ADM\690_adm_80.jpg,1,ADM,train
stable_diffusion_v_1_5\913_sdv5_00095.jpg,1,stable_diffusion_v_1_5,train
BigGAN\880_biggan_00013.jpg,1,BigGAN,train
BigGAN\994_biggan_00137.jpg,1,BigGAN,train
Nature\n01806143_2662.JPEG,0,Nature,train
BigGAN\953_biggan_00022.jpg,1,BigGAN,train
BigGAN\623_biggan_00067.jpg,1,BigGAN,train
Nature\n01833805_4760.JPEG,0,Nature,train
stable_diffusion_v_1_5\785_sdv5_00144.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\515_sdv5_00161.jpg,1,stable_diffusion_v_1_5,train
BigGAN\256_biggan_00011.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00015903.JPEG,0,Nature,train
Nature\n01986214_4208.JPEG,0,Nature,train
BigGAN\360_biggan_00020.jpg,1,BigGAN,train
Nature\n01770081_19.JPEG,0,Nature,train
ADM\839_adm_165.jpg,1,ADM,train
stable_diffusion_v_1_5\450_sdv5_00163.jpg,1,stable_diffusion_v_1_5,train
BigGAN\962_biggan_00048.jpg,1,BigGAN,train
stable_diffusion_v_1_5\200_sdv5_00046.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\934_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\151_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
Nature\n07579787_5998.JPEG,0,Nature,train
ADM\219_adm_146.jpg,1,ADM,train
Nature\n02011460_7662.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00014931.JPEG,0,Nature,train
BigGAN\401_biggan_00033.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00007852.JPEG,0,Nature,train
BigGAN\911_biggan_00149.jpg,1,BigGAN,train
stable_diffusion_v_1_5\939_sdv5_00000.jpg,1,stable_diffusion_v_1_5,train
Nature\n02011460_1431.JPEG,0,Nature,train
BigGAN\596_biggan_00143.jpg,1,BigGAN,train
stable_diffusion_v_1_5\721_sdv5_00114.jpg,1,stable_diffusion_v_1_5,train
Nature\n02011460_5773.JPEG,0,Nature,train
stable_diffusion_v_1_5\749_sdv5_00166.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\085_sdv5_00021.jpg,1,stable_diffusion_v_1_5,train
ADM\226_adm_57.jpg,1,ADM,train
Nature\n01855672_12857.JPEG,0,Nature,train
BigGAN\340_biggan_00049.jpg,1,BigGAN,train
stable_diffusion_v_1_5\830_sdv5_00104.jpg,1,stable_diffusion_v_1_5,train
BigGAN\148_biggan_00097.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00032966.JPEG,0,Nature,train
ADM\474_adm_80.jpg,1,ADM,train
Nature\n01728572_10750.JPEG,0,Nature,train
ADM\359_adm_91.jpg,1,ADM,train
ADM\88_adm_116.jpg,1,ADM,train
Nature\n02012849_413.JPEG,0,Nature,train
BigGAN\541_biggan_00111.jpg,1,BigGAN,train
ADM\632_adm_157.jpg,1,ADM,train
stable_diffusion_v_1_5\093_sdv5_00049.jpg,1,stable_diffusion_v_1_5,train
BigGAN\060_biggan_00143.jpg,1,BigGAN,train
BigGAN\404_biggan_00187.jpg,1,BigGAN,train
Nature\n01693334_21109.JPEG,0,Nature,train
Nature\n01622779_4490.JPEG,0,Nature,train
ADM\916_adm_168.jpg,1,ADM,train
BigGAN\180_biggan_00069.jpg,1,BigGAN,train
BigGAN\609_biggan_00031.jpg,1,BigGAN,train
BigGAN\245_biggan_00138.jpg,1,BigGAN,train
Nature\n01914609_3249.JPEG,0,Nature,train
BigGAN\033_biggan_00035.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00023390.JPEG,0,Nature,train
stable_diffusion_v_1_5\844_sdv5_00074.jpg,1,stable_diffusion_v_1_5,train
Nature\n01751748_332.JPEG,0,Nature,train
stable_diffusion_v_1_5\666_sdv5_00193.jpg,1,stable_diffusion_v_1_5,train
BigGAN\220_biggan_00146.jpg,1,BigGAN,train
ADM\89_adm_164.jpg,1,ADM,train
Nature\n01531178_11006.JPEG,0,Nature,train
Nature\n02018795_6219.JPEG,0,Nature,train
stable_diffusion_v_1_5\840_sdv5_00181.jpg,1,stable_diffusion_v_1_5,train
Nature\n02013706_1522.JPEG,0,Nature,train
stable_diffusion_v_1_5\124_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
Nature\n01644373_6766.JPEG,0,Nature,train
BigGAN\635_biggan_00014.jpg,1,BigGAN,train
stable_diffusion_v_1_5\535_sdv5_00138.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\552_sdv5_00186.jpg,1,stable_diffusion_v_1_5,train
ADM\171_adm_137.jpg,1,ADM,train
stable_diffusion_v_1_5\186_sdv5_00001.jpg,1,stable_diffusion_v_1_5,train
ADM\322_adm_56.jpg,1,ADM,train
ADM\693_adm_188.jpg,1,ADM,train
Nature\n01796340_15619.JPEG,0,Nature,train
ADM\784_adm_62.jpg,1,ADM,train
ADM\24_adm_165.jpg,1,ADM,train
Nature\n01693334_287.JPEG,0,Nature,train
Nature\n01833805_2407.JPEG,0,Nature,train
ADM\292_adm_121.jpg,1,ADM,train
BigGAN\485_biggan_00188.jpg,1,BigGAN,train
Nature\n01824575_2254.JPEG,0,Nature,train
BigGAN\434_biggan_00011.jpg,1,BigGAN,train
stable_diffusion_v_1_5\859_sdv5_00018.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00021802.JPEG,0,Nature,train
Nature\n01950731_11685.JPEG,0,Nature,train
Nature\n02006656_10149.JPEG,0,Nature,train
Nature\n01592084_49.JPEG,0,Nature,train
Nature\n01773797_4047.JPEG,0,Nature,train
BigGAN\990_biggan_00020.jpg,1,BigGAN,train
Nature\n01560419_1059.JPEG,0,Nature,train
ADM\861_adm_91.jpg,1,ADM,train
stable_diffusion_v_1_5\714_sdv5_00111.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\250_sdv5_00165.jpg,1,stable_diffusion_v_1_5,train
BigGAN\961_biggan_00150.jpg,1,BigGAN,train
Nature\n01664065_21265.JPEG,0,Nature,train
stable_diffusion_v_1_5\912_sdv5_00159.jpg,1,stable_diffusion_v_1_5,train
Nature\n02007558_5458.JPEG,0,Nature,train
stable_diffusion_v_1_5\390_sdv5_00140.jpg,1,stable_diffusion_v_1_5,train
BigGAN\320_biggan_00091.jpg,1,BigGAN,train
ADM\887_adm_33.jpg,1,ADM,train
Nature\ILSVRC2012_val_00014961.JPEG,0,Nature,train
stable_diffusion_v_1_5\524_sdv5_00140.jpg,1,stable_diffusion_v_1_5,train
BigGAN\286_biggan_00098.jpg,1,BigGAN,train
stable_diffusion_v_1_5\983_sdv5_00101.jpg,1,stable_diffusion_v_1_5,train
Nature\n01806143_4065.JPEG,0,Nature,train
BigGAN\289_biggan_00067.jpg,1,BigGAN,train
BigGAN\220_biggan_00020.jpg,1,BigGAN,train
stable_diffusion_v_1_5\805_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
Nature\n01614925_11469.JPEG,0,Nature,train
BigGAN\527_biggan_00141.jpg,1,BigGAN,train
BigGAN\387_biggan_00060.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00006321.JPEG,0,Nature,train
stable_diffusion_v_1_5\244_sdv5_00004.jpg,1,stable_diffusion_v_1_5,train
ADM\664_adm_141.jpg,1,ADM,train
stable_diffusion_v_1_5\798_sdv5_00126.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\188_sdv5_00061.jpg,1,stable_diffusion_v_1_5,train
