image_path,label,generator,split
ADM\257_adm_14.jpg,1,ADM,train
Nature\n01756291_10594.JPEG,0,Nature,test
glide\GLIDE_1000_200_00_015_glide_00020.jpg,1,glide,test
VQDM\VQDM_1000_200_04_434_vqdm_00085.jpg,1,VQDM,validation
stable_diffusion_v_1_5\387_sdv5_00066.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\972_sdv5_00046.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_08_819_glide_00045.jpg,1,glide,test
Nature\n02002556_5601.JPEG,0,Nature,train
Nature\n02027492_178.JPEG,0,Nature,train
Nature\n01773797_5961.JPEG,0,Nature,train
wukong\890_wukong_image85.jpg,1,wukong,test
Nature\n01614925_7120.JPEG,0,Nature,validation
BigGAN\792_biggan_00129.jpg,1,BigGAN,train
stable_diffusion_v_1_5\623_sdv5_00124.jpg,1,stable_diffusion_v_1_5,train
BigGAN\588_biggan_00187.jpg,1,BigGAN,train
Nature\n07697313_4656.JPEG,0,Nature,test
VQDM\VQDM_1000_200_06_655_vqdm_00020.jpg,1,VQDM,validation
Midjourney\916_midjourney_197.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00030672.JPEG,0,Nature,train
Nature\n01739381_2744.JPEG,0,Nature,train
glide\GLIDE_1000_200_08_898_glide_00096.jpg,1,glide,test
stable_diffusion_v_1_5\980_sdv5_00011.jpg,1,stable_diffusion_v_1_5,train
Nature\n02672831_26411.JPEG,0,Nature,train
BigGAN\426_biggan_00061.jpg,1,BigGAN,train
glide\GLIDE_1000_200_04_498_glide_00074.jpg,1,glide,test
Nature\n01774750_11857.JPEG,0,Nature,train
ADM\844_adm_105.jpg,1,ADM,train
glide\GLIDE_1000_200_06_605_glide_00020.jpg,1,glide,test
Nature\n01496331_3635.JPEG,0,Nature,test
BigGAN\109_biggan_00166.jpg,1,BigGAN,train
wukong\292_wukong_image33.jpg,1,wukong,test
ADM\504_adm_53.jpg,1,ADM,train
stable_diffusion_v_1_5\384_sdv5_00143.jpg,1,stable_diffusion_v_1_5,train
Nature\n01776313_2052.JPEG,0,Nature,validation
stable_diffusion_v_1_5\976_sdv5_00149.jpg,1,stable_diffusion_v_1_5,train
wukong\870_wukong_image31.jpg,1,wukong,test
BigGAN\098_biggan_00155.jpg,1,BigGAN,train
Nature\n01773797_759.JPEG,0,Nature,train
Nature\n01950731_13490.JPEG,0,Nature,train
VQDM\VQDM_1000_200_03_381_vqdm_00118.jpg,1,VQDM,validation
Midjourney\383_midjourney_56.jpg,1,Midjourney,test
Midjourney\498_midjourney_142.jpg,1,Midjourney,test
glide\GLIDE_1000_200_09_935_glide_00120.jpg,1,glide,test
Nature\n01614925_1683.JPEG,0,Nature,test
BigGAN\616_biggan_00127.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_02_291_vqdm_00115.jpg,1,VQDM,validation
wukong\131_wukong_image122.jpg,1,wukong,test
ADM\706_adm_7.jpg,1,ADM,train
VQDM\VQDM_1000_200_07_769_vqdm_00142.jpg,1,VQDM,validation
Nature\n01735189_1707.JPEG,0,Nature,train
glide\GLIDE_1000_200_09_912_glide_00086.jpg,1,glide,test
Nature\ILSVRC2012_val_00029756.JPEG,0,Nature,validation
Midjourney\252_midjourney_86.jpg,1,Midjourney,test
BigGAN\293_biggan_00066.jpg,1,BigGAN,train
wukong\74_wukong_image117.jpg,1,wukong,test
wukong\681_wukong_image165.jpg,1,wukong,test
VQDM\VQDM_1000_200_05_587_vqdm_00190.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_02_273_vqdm_00053.jpg,1,VQDM,validation
Nature\n01770081_13791.JPEG,0,Nature,validation
Midjourney\624_midjourney_146.jpg,1,Midjourney,test
BigGAN\931_biggan_00131.jpg,1,BigGAN,train
Midjourney\595_midjourney_27.jpg,1,Midjourney,test
ADM\74_adm_175.jpg,1,ADM,train
wukong\232_wukong_image171.jpg,1,wukong,test
Midjourney\918_midjourney_117.jpg,1,Midjourney,test
ADM\534_adm_109.jpg,1,ADM,train
Midjourney\610_midjourney_37.jpg,1,Midjourney,test
Nature\n01910747_3544.JPEG,0,Nature,train
Nature\n01806143_1866.JPEG,0,Nature,validation
Nature\n01950731_4805.JPEG,0,Nature,test
Nature\n01537544_9663.JPEG,0,Nature,test
glide\GLIDE_1000_200_03_324_glide_00086.jpg,1,glide,test
VQDM\VQDM_1000_200_04_479_vqdm_00020.jpg,1,VQDM,validation
BigGAN\954_biggan_00064.jpg,1,BigGAN,train
glide\GLIDE_1000_200_09_966_glide_00170.jpg,1,glide,test
wukong\929_wukong_image161.jpg,1,wukong,test
Nature\ILSVRC2012_val_00004029.JPEG,0,Nature,train
BigGAN\315_biggan_00044.jpg,1,BigGAN,train
ADM\456_adm_13.jpg,1,ADM,train
Nature\ILSVRC2012_val_00029835.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_08_896_vqdm_00160.jpg,1,VQDM,validation
wukong\299_wukong_image165.jpg,1,wukong,test
VQDM\VQDM_1000_200_01_156_vqdm_00002.jpg,1,VQDM,validation
Nature\n01820546_75.JPEG,0,Nature,train
Nature\n01776313_12049.JPEG,0,Nature,train
wukong\52_wukong_image175.jpg,1,wukong,test
BigGAN\566_biggan_00115.jpg,1,BigGAN,train
wukong\422_wukong_image181.jpg,1,wukong,test
Nature\n01774750_11962.JPEG,0,Nature,train
BigGAN\521_biggan_00076.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_01_122_vqdm_00067.jpg,1,VQDM,validation
Nature\n01622779_6490.JPEG,0,Nature,train
stable_diffusion_v_1_5\848_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
Midjourney\335_midjourney_43.jpg,1,Midjourney,test
glide\GLIDE_1000_200_07_705_glide_00143.jpg,1,glide,test
Midjourney\131_midjourney_198.jpg,1,Midjourney,test
glide\GLIDE_1000_200_06_641_glide_00089.jpg,1,glide,test
glide\GLIDE_1000_200_01_114_glide_00115.jpg,1,glide,test
BigGAN\118_biggan_00143.jpg,1,BigGAN,train
BigGAN\662_biggan_00047.jpg,1,BigGAN,train
stable_diffusion_v_1_5\495_sdv5_00119.jpg,1,stable_diffusion_v_1_5,train
wukong\366_wukong_image88.jpg,1,wukong,test
glide\GLIDE_1000_200_03_321_glide_00051.jpg,1,glide,test
glide\GLIDE_1000_200_07_795_glide_00132.jpg,1,glide,test
Nature\n01773797_2557.JPEG,0,Nature,train
ADM\217_adm_95.jpg,1,ADM,train
wukong\809_wukong_image50.jpg,1,wukong,test
BigGAN\732_biggan_00034.jpg,1,BigGAN,train
Nature\n01601694_4035.JPEG,0,Nature,train
Nature\n01582220_10042.JPEG,0,Nature,train
Midjourney\216_midjourney_135.jpg,1,Midjourney,test
BigGAN\938_biggan_00073.jpg,1,BigGAN,train
stable_diffusion_v_1_5\445_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\155_sdv5_00087.jpg,1,stable_diffusion_v_1_5,train
Midjourney\62_midjourney_105.jpg,1,Midjourney,test
stable_diffusion_v_1_5\369_sdv5_00053.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_09_939_vqdm_00124.jpg,1,VQDM,validation
Nature\n01774384_2434.JPEG,0,Nature,train
wukong\571_wukong_image90.jpg,1,wukong,test
Nature\n02027492_765.JPEG,0,Nature,train
Nature\n01798484_9592.JPEG,0,Nature,train
VQDM\VQDM_1000_200_02_206_vqdm_00098.jpg,1,VQDM,validation
glide\GLIDE_1000_200_03_395_glide_00035.jpg,1,glide,test
ADM\901_adm_20.jpg,1,ADM,train
wukong\777_wukong_image84.jpg,1,wukong,test
stable_diffusion_v_1_5\747_sdv5_00028.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_08_891_vqdm_00126.jpg,1,VQDM,validation
glide\GLIDE_1000_200_01_125_glide_00129.jpg,1,glide,test
Midjourney\702_midjourney_100.jpg,1,Midjourney,test
Midjourney\627_midjourney_53.jpg,1,Midjourney,test
Nature\n01729322_10540.JPEG,0,Nature,validation
wukong\146_wukong_image171.jpg,1,wukong,test
Midjourney\621_midjourney_88.jpg,1,Midjourney,test
Nature\n02011460_5426.JPEG,0,Nature,train
Nature\n02027492_251.JPEG,0,Nature,test
BigGAN\379_biggan_00020.jpg,1,BigGAN,train
wukong\224_wukong_image50.jpg,1,wukong,test
Nature\n01860187_1114.JPEG,0,Nature,train
glide\GLIDE_1000_200_05_584_glide_00107.jpg,1,glide,test
Midjourney\898_midjourney_86.jpg,1,Midjourney,test
stable_diffusion_v_1_5\136_sdv5_00048.jpg,1,stable_diffusion_v_1_5,train
Midjourney\54_midjourney_4.jpg,1,Midjourney,test
Midjourney\21_midjourney_146.jpg,1,Midjourney,test
ADM\902_adm_133.jpg,1,ADM,train
BigGAN\982_biggan_00121.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_08_844_vqdm_00130.jpg,1,VQDM,validation
BigGAN\711_biggan_00165.jpg,1,BigGAN,train
BigGAN\424_biggan_00105.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00040404.JPEG,0,Nature,train
Nature\n02099601_13392.JPEG,0,Nature,train
VQDM\VQDM_1000_200_05_593_vqdm_00138.jpg,1,VQDM,validation
Nature\n02012849_12760.JPEG,0,Nature,train
stable_diffusion_v_1_5\626_sdv5_00018.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_03_384_vqdm_00060.jpg,1,VQDM,validation
BigGAN\086_biggan_00086.jpg,1,BigGAN,train
Nature\n01855672_10766.JPEG,0,Nature,train
VQDM\VQDM_1000_200_00_003_vqdm_00157.jpg,1,VQDM,validation
Midjourney\744_midjourney_17.jpg,1,Midjourney,test
ADM\643_adm_122.jpg,1,ADM,train
wukong\736_wukong_image165.jpg,1,wukong,test
Midjourney\500_midjourney_44.jpg,1,Midjourney,test
wukong\191_wukong_image74.jpg,1,wukong,test
stable_diffusion_v_1_5\718_sdv5_00008.jpg,1,stable_diffusion_v_1_5,train
ADM\778_adm_34.jpg,1,ADM,train
ADM\271_adm_153.jpg,1,ADM,train
VQDM\VQDM_1000_200_02_267_vqdm_00121.jpg,1,VQDM,validation
wukong\612_wukong_image198.jpg,1,wukong,test
Nature\ILSVRC2012_val_00049169.JPEG,0,Nature,test
wukong\126_wukong_image8.jpg,1,wukong,test
stable_diffusion_v_1_5\811_sdv5_00186.jpg,1,stable_diffusion_v_1_5,train
Nature\n01592084_7528.JPEG,0,Nature,test
Nature\n01514668_15144.JPEG,0,Nature,train
Nature\n01592084_2879.JPEG,0,Nature,train
Nature\n01824575_1653.JPEG,0,Nature,train
wukong\543_wukong_image171.jpg,1,wukong,test
VQDM\VQDM_1000_200_04_491_vqdm_00020.jpg,1,VQDM,validation
BigGAN\478_biggan_00074.jpg,1,BigGAN,train
Midjourney\249_midjourney_184.jpg,1,Midjourney,test
Nature\n02037110_8397.JPEG,0,Nature,train
Nature\n01734418_3214.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_04_469_vqdm_00044.jpg,1,VQDM,validation
stable_diffusion_v_1_5\096_sdv5_00159.jpg,1,stable_diffusion_v_1_5,train
Midjourney\276_midjourney_52.jpg,1,Midjourney,test
Midjourney\666_midjourney_96.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_05_545_vqdm_00049.jpg,1,VQDM,validation
Nature\n01847000_3567.JPEG,0,Nature,train
VQDM\VQDM_1000_200_05_527_vqdm_00163.jpg,1,VQDM,validation
wukong\705_wukong_image193.jpg,1,wukong,test
Nature\n01560419_3575.JPEG,0,Nature,train
Nature\n02883205_10518.JPEG,0,Nature,validation
stable_diffusion_v_1_5\016_sdv5_00121.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_00_009_vqdm_00190.jpg,1,VQDM,validation
ADM\733_adm_184.jpg,1,ADM,train
Midjourney\899_midjourney_100.jpg,1,Midjourney,test
Midjourney\869_midjourney_88.jpg,1,Midjourney,test
wukong\910_wukong_image18.jpg,1,wukong,test
Nature\n01677366_18804.JPEG,0,Nature,train
stable_diffusion_v_1_5\336_sdv5_00130.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\617_sdv5_00060.jpg,1,stable_diffusion_v_1_5,train
wukong\486_wukong_image172.jpg,1,wukong,test
wukong\402_wukong_image103.jpg,1,wukong,test
glide\GLIDE_1000_200_09_934_glide_00177.jpg,1,glide,test
Nature\n01693334_11752.JPEG,0,Nature,validation
Midjourney\633_midjourney_166.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00030695.JPEG,0,Nature,train
stable_diffusion_v_1_5\191_sdv5_00113.jpg,1,stable_diffusion_v_1_5,train
Nature\n01614925_1659.JPEG,0,Nature,train
glide\GLIDE_1000_200_04_483_glide_00129.jpg,1,glide,test
VQDM\VQDM_1000_200_06_689_vqdm_00005.jpg,1,VQDM,validation
wukong\726_wukong_image186.jpg,1,wukong,test
glide\GLIDE_1000_200_05_582_glide_00058.jpg,1,glide,test
stable_diffusion_v_1_5\754_sdv5_00022.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_00_074_vqdm_00020.jpg,1,VQDM,validation
Nature\n02229544_3065.JPEG,0,Nature,test
Midjourney\516_midjourney_197.jpg,1,Midjourney,test
stable_diffusion_v_1_5\677_sdv5_00078.jpg,1,stable_diffusion_v_1_5,train
Midjourney\18_midjourney_198.jpg,1,Midjourney,test
Midjourney\179_midjourney_147.jpg,1,Midjourney,test
BigGAN\094_biggan_00083.jpg,1,BigGAN,train
Midjourney\229_midjourney_9.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00000337.JPEG,0,Nature,train
stable_diffusion_v_1_5\648_sdv5_00172.jpg,1,stable_diffusion_v_1_5,train
Nature\n01622779_3591.JPEG,0,Nature,train
Midjourney\366_midjourney_59.jpg,1,Midjourney,test
BigGAN\212_biggan_00143.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_07_704_vqdm_00011.jpg,1,VQDM,validation
BigGAN\297_biggan_00127.jpg,1,BigGAN,train
Nature\n01773157_2081.JPEG,0,Nature,test
BigGAN\017_biggan_00069.jpg,1,BigGAN,train
stable_diffusion_v_1_5\291_sdv5_00118.jpg,1,stable_diffusion_v_1_5,train
Nature\n01770081_9517.JPEG,0,Nature,train
VQDM\VQDM_1000_200_02_243_vqdm_00166.jpg,1,VQDM,validation
BigGAN\919_biggan_00137.jpg,1,BigGAN,train
wukong\786_wukong_image174.jpg,1,wukong,test
stable_diffusion_v_1_5\094_sdv5_00198.jpg,1,stable_diffusion_v_1_5,train
Nature\n01774750_5624.JPEG,0,Nature,test
BigGAN\552_biggan_00130.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_07_704_vqdm_00063.jpg,1,VQDM,validation
glide\GLIDE_1000_200_09_920_glide_00128.jpg,1,glide,test
ADM\481_adm_110.jpg,1,ADM,train
Midjourney\174_midjourney_65.jpg,1,Midjourney,test
stable_diffusion_v_1_5\491_sdv5_00002.jpg,1,stable_diffusion_v_1_5,train
Nature\n01943899_23813.JPEG,0,Nature,train
wukong\307_wukong_image57.jpg,1,wukong,test
BigGAN\113_biggan_00002.jpg,1,BigGAN,train
glide\GLIDE_1000_200_07_789_glide_00087.jpg,1,glide,test
BigGAN\684_biggan_00105.jpg,1,BigGAN,train
glide\GLIDE_1000_200_01_180_glide_00010.jpg,1,glide,test
Nature\ILSVRC2012_val_00019072.JPEG,0,Nature,validation
Nature\ILSVRC2012_val_00028460.JPEG,0,Nature,train
wukong\914_wukong_image154.jpg,1,wukong,test
Nature\n01955084_8784.JPEG,0,Nature,train
VQDM\VQDM_1000_200_01_113_vqdm_00035.jpg,1,VQDM,validation
ADM\636_adm_50.jpg,1,ADM,train
BigGAN\902_biggan_00074.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_05_510_vqdm_00043.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_03_303_vqdm_00141.jpg,1,VQDM,validation
Nature\n02007558_981.JPEG,0,Nature,train
BigGAN\479_biggan_00150.jpg,1,BigGAN,train
Nature\n01582220_1140.JPEG,0,Nature,train
glide\GLIDE_1000_200_00_094_glide_00079.jpg,1,glide,test
Midjourney\551_midjourney_88.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_05_554_vqdm_00127.jpg,1,VQDM,validation
Nature\n01734418_3791.JPEG,0,Nature,train
wukong\422_wukong_image187.jpg,1,wukong,test
Nature\n01531178_5882.JPEG,0,Nature,train
Midjourney\874_midjourney_169.jpg,1,Midjourney,test
Midjourney\294_midjourney_198.jpg,1,Midjourney,test
wukong\682_wukong_image17.jpg,1,wukong,test
Nature\n01985128_18886.JPEG,0,Nature,train
stable_diffusion_v_1_5\999_sdv5_00173.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_03_339_vqdm_00062.jpg,1,VQDM,validation
Midjourney\182_midjourney_142.jpg,1,Midjourney,test
glide\GLIDE_1000_200_09_950_glide_00109.jpg,1,glide,test
BigGAN\282_biggan_00039.jpg,1,BigGAN,train
wukong\987_wukong_image31.jpg,1,wukong,test
BigGAN\529_biggan_00144.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_02_209_vqdm_00039.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00031931.JPEG,0,Nature,validation
ADM\565_adm_34.jpg,1,ADM,train
wukong\869_wukong_image192.jpg,1,wukong,test
BigGAN\311_biggan_00074.jpg,1,BigGAN,train
Midjourney\415_midjourney_169.jpg,1,Midjourney,test
ADM\726_adm_6.jpg,1,ADM,train
glide\GLIDE_1000_200_08_897_glide_00185.jpg,1,glide,test
glide\GLIDE_1000_200_09_954_glide_00131.jpg,1,glide,test
glide\GLIDE_1000_200_06_655_glide_00173.jpg,1,glide,test
BigGAN\178_biggan_00127.jpg,1,BigGAN,train
Nature\n01776313_7305.JPEG,0,Nature,train
Midjourney\753_midjourney_77.jpg,1,Midjourney,test
Nature\n01582220_5757.JPEG,0,Nature,train
VQDM\VQDM_1000_200_08_804_vqdm_00051.jpg,1,VQDM,validation
ADM\224_adm_105.jpg,1,ADM,train
glide\GLIDE_1000_200_06_642_glide_00120.jpg,1,glide,test
stable_diffusion_v_1_5\864_sdv5_00046.jpg,1,stable_diffusion_v_1_5,train
BigGAN\759_biggan_00002.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_08_871_vqdm_00008.jpg,1,VQDM,validation
Nature\n01860187_788.JPEG,0,Nature,train
BigGAN\669_biggan_00032.jpg,1,BigGAN,train
ADM\864_adm_178.jpg,1,ADM,train
Midjourney\472_midjourney_117.jpg,1,Midjourney,test
glide\GLIDE_1000_200_09_932_glide_00074.jpg,1,glide,test
Midjourney\188_midjourney_22.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00004859.JPEG,0,Nature,train
Nature\n01855672_15144.JPEG,0,Nature,test
stable_diffusion_v_1_5\362_sdv5_00183.jpg,1,stable_diffusion_v_1_5,train
Midjourney\666_midjourney_139.jpg,1,Midjourney,test
wukong\311_wukong_image109.jpg,1,wukong,test
Midjourney\245_midjourney_197.jpg,1,Midjourney,test
stable_diffusion_v_1_5\973_sdv5_00185.jpg,1,stable_diffusion_v_1_5,train
BigGAN\250_biggan_00054.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00015264.JPEG,0,Nature,train
Midjourney\221_midjourney_198.jpg,1,Midjourney,test
BigGAN\886_biggan_00059.jpg,1,BigGAN,train
BigGAN\597_biggan_00044.jpg,1,BigGAN,train
stable_diffusion_v_1_5\414_sdv5_00036.jpg,1,stable_diffusion_v_1_5,train
BigGAN\402_biggan_00143.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_04_473_vqdm_00095.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_08_842_vqdm_00146.jpg,1,VQDM,validation
ADM\44_adm_85.jpg,1,ADM,train
VQDM\VQDM_1000_200_04_470_vqdm_00127.jpg,1,VQDM,validation
wukong\482_wukong_image66.jpg,1,wukong,test
glide\GLIDE_1000_200_00_084_glide_00143.jpg,1,glide,test
stable_diffusion_v_1_5\130_sdv5_00023.jpg,1,stable_diffusion_v_1_5,train
Midjourney\437_midjourney_70.jpg,1,Midjourney,test
wukong\129_wukong_image188.jpg,1,wukong,test
Nature\n03325584_26166.JPEG,0,Nature,train
BigGAN\861_biggan_00143.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_05_584_vqdm_00143.jpg,1,VQDM,validation
ADM\772_adm_93.jpg,1,ADM,train
glide\GLIDE_1000_200_01_143_glide_00022.jpg,1,glide,test
stable_diffusion_v_1_5\285_sdv5_00118.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_09_940_vqdm_00028.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_01_159_vqdm_00086.jpg,1,VQDM,validation
wukong\180_wukong_image187.jpg,1,wukong,test
glide\GLIDE_1000_200_01_185_glide_00086.jpg,1,glide,test
Midjourney\885_midjourney_34.jpg,1,Midjourney,test
ADM\767_adm_181.jpg,1,ADM,train
Nature\n02264363_3615.JPEG,0,Nature,train
ADM\728_adm_174.jpg,1,ADM,train
Nature\n01984695_15057.JPEG,0,Nature,validation
Nature\n02018207_3567.JPEG,0,Nature,train
glide\GLIDE_1000_200_04_459_glide_00083.jpg,1,glide,test
wukong\605_wukong_image55.jpg,1,wukong,test
Nature\n01855672_11276.JPEG,0,Nature,train
ADM\537_adm_154.jpg,1,ADM,train
wukong\827_wukong_image188.jpg,1,wukong,test
BigGAN\351_biggan_00035.jpg,1,BigGAN,train
wukong\586_wukong_image88.jpg,1,wukong,test
glide\GLIDE_1000_200_07_724_glide_00059.jpg,1,glide,test
ADM\910_adm_70.jpg,1,ADM,train
Midjourney\776_midjourney_197.jpg,1,Midjourney,test
glide\GLIDE_1000_200_07_791_glide_00127.jpg,1,glide,test
glide\GLIDE_1000_200_07_714_glide_00113.jpg,1,glide,test
wukong\856_wukong_image111.jpg,1,wukong,test
VQDM\VQDM_1000_200_02_229_vqdm_00060.jpg,1,VQDM,validation
wukong\551_wukong_image133.jpg,1,wukong,test
Nature\n02096585_53.JPEG,0,Nature,test
stable_diffusion_v_1_5\371_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
Nature\n01833805_9953.JPEG,0,Nature,train
Midjourney\495_midjourney_60.jpg,1,Midjourney,test
Nature\n01770081_15153.JPEG,0,Nature,validation
glide\GLIDE_1000_200_09_954_glide_00167.jpg,1,glide,test
wukong\36_wukong_image145.jpg,1,wukong,test
glide\GLIDE_1000_200_02_254_glide_00081.jpg,1,glide,test
Nature\n01770081_6671.JPEG,0,Nature,test
VQDM\VQDM_1000_200_00_028_vqdm_00058.jpg,1,VQDM,validation
ADM\197_adm_140.jpg,1,ADM,train
ADM\460_adm_16.jpg,1,ADM,train
BigGAN\697_biggan_00066.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_09_988_vqdm_00105.jpg,1,VQDM,validation
glide\GLIDE_1000_200_01_177_glide_00102.jpg,1,glide,test
BigGAN\001_biggan_00033.jpg,1,BigGAN,train
glide\GLIDE_1000_200_03_303_glide_00114.jpg,1,glide,test
VQDM\VQDM_1000_200_09_926_vqdm_00039.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00023295.JPEG,0,Nature,train
Midjourney\644_midjourney_120.jpg,1,Midjourney,test
stable_diffusion_v_1_5\112_sdv5_00120.jpg,1,stable_diffusion_v_1_5,train
BigGAN\227_biggan_00127.jpg,1,BigGAN,train
wukong\243_wukong_image154.jpg,1,wukong,test
Nature\n01592084_379.JPEG,0,Nature,validation
ADM\172_adm_63.jpg,1,ADM,train
Nature\n01592084_4546.JPEG,0,Nature,test
Nature\n01950731_9090.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00026634.JPEG,0,Nature,train
VQDM\VQDM_1000_200_03_328_vqdm_00005.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_01_143_vqdm_00114.jpg,1,VQDM,validation
glide\GLIDE_1000_200_04_401_glide_00083.jpg,1,glide,test
glide\GLIDE_1000_200_04_457_glide_00113.jpg,1,glide,test
BigGAN\762_biggan_00047.jpg,1,BigGAN,train
Midjourney\702_midjourney_5.jpg,1,Midjourney,test
wukong\0_wukong_image104.jpg,1,wukong,test
wukong\539_wukong_image193.jpg,1,wukong,test
BigGAN\731_biggan_00127.jpg,1,BigGAN,train
Midjourney\121_midjourney_88.jpg,1,Midjourney,test
wukong\344_wukong_image105.jpg,1,wukong,test
glide\GLIDE_1000_200_08_874_glide_00143.jpg,1,glide,test
BigGAN\706_biggan_00190.jpg,1,BigGAN,train
BigGAN\450_biggan_00044.jpg,1,BigGAN,train
Nature\n01877812_9746.JPEG,0,Nature,validation
BigGAN\392_biggan_00093.jpg,1,BigGAN,train
wukong\143_wukong_image198.jpg,1,wukong,test
Midjourney\48_midjourney_162.jpg,1,Midjourney,test
glide\GLIDE_1000_200_03_374_glide_00058.jpg,1,glide,test
Nature\ILSVRC2012_val_00008776.JPEG,0,Nature,train
wukong\19_wukong_image72.jpg,1,wukong,test
ADM\936_adm_82.jpg,1,ADM,train
VQDM\VQDM_1000_200_04_427_vqdm_00073.jpg,1,VQDM,validation
ADM\978_adm_173.jpg,1,ADM,train
Nature\n01773797_5173.JPEG,0,Nature,train
Midjourney\986_midjourney_141.jpg,1,Midjourney,test
glide\GLIDE_1000_200_03_389_glide_00127.jpg,1,glide,test
wukong\812_wukong_image39.jpg,1,wukong,test
Nature\n02028035_2645.JPEG,0,Nature,train
wukong\86_wukong_image39.jpg,1,wukong,test
glide\GLIDE_1000_200_02_259_glide_00118.jpg,1,glide,test
Nature\ILSVRC2012_val_00003665.JPEG,0,Nature,validation
wukong\37_wukong_image51.jpg,1,wukong,test
wukong\398_wukong_image101.jpg,1,wukong,test
BigGAN\751_biggan_00118.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_04_463_vqdm_00039.jpg,1,VQDM,validation
glide\GLIDE_1000_200_01_137_glide_00058.jpg,1,glide,test
wukong\556_wukong_image30.jpg,1,wukong,test
Midjourney\740_midjourney_137.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_07_712_vqdm_00156.jpg,1,VQDM,validation
stable_diffusion_v_1_5\216_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
BigGAN\827_biggan_00024.jpg,1,BigGAN,train
Midjourney\449_midjourney_57.jpg,1,Midjourney,test
Midjourney\120_midjourney_142.jpg,1,Midjourney,test
Nature\n01614925_5747.JPEG,0,Nature,test
Midjourney\2_midjourney_34.jpg,1,Midjourney,test
glide\GLIDE_1000_200_05_536_glide_00182.jpg,1,glide,test
wukong\128_wukong_image87.jpg,1,wukong,test
Nature\n01796340_12317.JPEG,0,Nature,validation
Nature\n01774750_13668.JPEG,0,Nature,train
ADM\626_adm_85.jpg,1,ADM,train
wukong\445_wukong_image16.jpg,1,wukong,test
ADM\874_adm_145.jpg,1,ADM,train
stable_diffusion_v_1_5\141_sdv5_00030.jpg,1,stable_diffusion_v_1_5,train
wukong\120_wukong_image86.jpg,1,wukong,test
glide\GLIDE_1000_200_02_292_glide_00043.jpg,1,glide,test
VQDM\VQDM_1000_200_04_490_vqdm_00103.jpg,1,VQDM,validation
Nature\n01592084_4040.JPEG,0,Nature,train
Nature\n01775062_381.JPEG,0,Nature,train
wukong\210_wukong_image110.jpg,1,wukong,test
VQDM\VQDM_1000_200_02_215_vqdm_00102.jpg,1,VQDM,validation
ADM\136_adm_89.jpg,1,ADM,train
Nature\ILSVRC2012_val_00020430.JPEG,0,Nature,train
glide\GLIDE_1000_200_03_375_glide_00179.jpg,1,glide,test
stable_diffusion_v_1_5\255_sdv5_00034.jpg,1,stable_diffusion_v_1_5,train
Nature\n01531178_8816.JPEG,0,Nature,test
